controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,crossing_occurs,recoverable_crossing,capture_entered,success,crossing_radius_error_ratio,crossing_vr_ratio,crossing_vt_error_ratio,sync_error_at_crossing,crossing_sync_band,best_sync_error,best_pre_cross_sync_window,best_sync_band,predicted_crossing_step_at_burn,actual_crossing_step,timing_offset_steps,predicted_crossing_vt_error_ratio,actual_crossing_vt_error_ratio,predicted_crossing_sync_error,min_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,overspeed,instability,termination_reason
phase27_adaptive_sync_corridor,r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,1.0,True,False,True,True,5.782188541666666e-09,-0.1492219516037754,-0.7309675543558039,7.4610975801887705,outside_3x,2.684550866708462,2.684550866708462,C_3x,,3843,,,-0.7309675543558039,,2.7329392774020005,,4.972083205688995e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,8.261492065281601,8.261492065281601,outside_3x,,,,,,,11.70170779288859,,-0.4342696781677884,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,21.702524960613893,,-0.8686071793900403,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.970237156737239,7.970237156737239,outside_3x,4150281,,,0.3517626972863978,,15.116283773905241,7.999916359405719,0.41518159495754253,-7.278308338512096e-11,0.4151815948847595,-0.022715149226364972,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,1.0,True,False,True,True,5.35978515625e-10,-0.017960415068522723,-0.7254159010011462,2.9016636040045847,C_3x,2.4927317884270344,2.4927317884270344,C_3x,,44,,,-0.7254159010011462,,2.904398433002142,,5.620615797735385e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=175|thrust=10000|target=1,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,unknown,8.0,8.0,outside_3x,,,,,,,9.086941654372925,,-0.422755860464827,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=175|thrust=10000|target=1,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,20.446843289290705,,-0.8574730034754635,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=0.98|angle=150|thrust=12000|target=1,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,unknown,7.962964432326666,7.962964432326666,outside_3x,727001,,,0.3370168973769277,,26.201220583911567,7.998560134922917,0.36525087535983536,-6.064190472942048e-11,0.3652508752991935,-0.027246464870086085,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1|angle=150|thrust=12000|target=1,1.0,150.0,12000.0,1.0,True,False,True,True,4.908390625e-10,-0.019133667779626447,-0.7252791884998071,2.9011167539992284,C_3x,2.4255486302029565,2.4255486302029565,C_3x,,114,,,-0.7252791884998071,,2.7872261916056575,,4.972083205688995e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=150|thrust=12000|target=1,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,unknown,23.803338446967135,23.803338446967135,outside_3x,,,,,,,25.457956413695403,,-0.633916657693719,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=150|thrust=12000|target=1,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,unknown,22.733924332509712,24.39750182371332,outside_3x,,,,,,,30.81113287234357,,-1.1496126577097976,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=0.98|angle=165|thrust=12000|target=1,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,unknown,7.963759524511563,7.963759524511563,outside_3x,1404468,,,0.4320222111120418,,17.03863598166129,7.999355247394485,0.46632708652092403,-6.064839005534094e-11,0.46632708646027565,-0.02725526732863437,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1|angle=165|thrust=12000|target=1,1.0,165.0,12000.0,1.0,True,False,True,True,7.7303515625e-11,-0.0069845823583089784,-0.9012257740911267,3.604903096364507,outside_3x,2.4970818568517643,2.4970818568517643,C_3x,,105,,,-0.9012257740911267,,2.776776976070846,,4.972083205688995e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=165|thrust=12000|target=1,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,unknown,12.23181259333088,12.23181259333088,outside_3x,,,,,,,14.945134983837804,,-0.5348215759543598,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=165|thrust=12000|target=1,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,23.561988596416803,,-1.0527120052774617,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=0.98|angle=170|thrust=12000|target=1,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,unknown,7.964038858438334,7.964038858438334,outside_3x,2093332,,,0.4440458674746783,,15.27996353101631,7.999634588447778,0.4854334503083941,-6.065033565311708e-11,0.48543345024774376,-0.02725706318889143,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1|angle=170|thrust=12000|target=1,1.0,170.0,12000.0,1.0,True,False,True,True,1.4031861979166667e-10,-0.007154283714171683,-0.6067225452351612,2.426890180940645,C_3x,2.4212164371649516,2.4212164371649516,C_3x,,1010,,,-0.6067225452351612,,2.448169600872736,,4.972083205688995e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=170|thrust=12000|target=1,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,unknown,8.223889351433073,8.223889351433073,outside_3x,,,,,,,11.701670996723127,,-0.5159640805807512,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=170|thrust=12000|target=1,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,21.702513343785302,,-1.03438129940162,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=0.98|angle=175|thrust=12000|target=1,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,7.964322107139895,7.964322107139895,outside_3x,4170718,,,0.4207953716152151,,17.726767953071633,7.999917844363383,0.4969562427609291,-6.065271360595458e-11,0.4969562427002764,-0.027258184572627686,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1|angle=175|thrust=12000|target=1,1.0,175.0,12000.0,1.0,True,False,True,True,6.876559895833333e-10,-0.016145189110617915,-0.6138817616273774,2.4555270465095096,C_3x,2.119723362888738,2.119723362888738,C_3x,,43,,,-0.6138817616273774,,2.5842628567746577,,4.972083205688995e-15,,,False,False,success
phase27_adaptive_sync_corridor,r0=1.02|angle=175|thrust=12000|target=1,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,8.0,8.0,outside_3x,,,,,,,9.08684706703187,,-0.50449184032065,,,False,False,max_steps
phase27_adaptive_sync_corridor,r0=1.05|angle=175|thrust=12000|target=1,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,20.446833376035027,,-1.0233236801470864,,,False,False,max_steps
